node_from,node_to,weight
HU.5537,IT.7744,1
HU.5537,IT.7757,1
HU.5537,IT.8996,1
HU.5537,IT.8997,1
HU.5538,IT.6285,1
HU.5538,IT.8991,1
HU.5542,IT.6286,1
HU.5544,IT.6287,1
HU.5544,IT.6289,1
HU.5544,IT.6290,1
HU.5544,IT.6292,1
HU.5544,IT.6294,1
HU.5544,IT.6296,1
HU.5544,IT.6297,1
HU.5544,IT.6302,1
HU.5544,IT.6303,1
HU.5544,IT.6308,1
HU.5544,IT.6312,1
HU.5544,IT.6612,1
HU.5544,IT.7436,1
HU.5544,IT.7437,1
HU.5544,CH.7694,1
HU.5544,CH.8241,1
HU.5544,IT.8997,1
HU.5545,IT.6289,1
HU.5545,IT.6290,1
HU.5545,IT.6292,1
HU.5545,IT.6294,1
HU.5545,IT.6296,1
HU.5545,IT.6297,1
HU.5545,IT.6302,1
HU.5545,IT.6303,1
HU.5545,IT.6308,1
HU.5545,IT.6312,1
HU.5545,IT.6612,1
HU.5545,IT.7436,1
HU.5545,IT.7437,1
HU.5545,CH.7694,1
HU.5545,CH.8241,1
HU.5545,IT.8991,1
HU.5545,IT.8997,1
PL.5547,IT.6290,1
PL.5547,IT.6292,1
PL.5547,IT.6294,1
PL.5547,IT.6296,1
PL.5547,IT.6297,1
PL.5547,IT.6302,1
PL.5547,IT.6303,1
PL.5547,IT.6308,1
PL.5547,IT.6312,1
PL.5547,IT.6612,1
PL.5547,IT.7436,1
PL.5547,IT.7437,1
PL.5547,CH.7694,1
PL.5547,CH.8241,1
PL.5547,IT.8997,1
RS.5548,IT.6292,1
RS.5548,IT.6294,1
RS.5548,IT.6296,1
RS.5548,IT.6297,1
RS.5548,IT.6302,1
RS.5548,IT.6303,1
RS.5548,IT.6308,1
RS.5548,IT.6312,1
RS.5548,IT.6612,1
RS.5548,IT.7436,1
RS.5548,IT.7437,1
RS.5548,CH.7694,1
RS.5548,CH.8241,1
RS.5548,IT.8997,1
RS.5549,IT.6612,1
RS.5549,IT.7664,1
SI.5550,IT.6294,1
SI.5550,IT.6296,1
SI.5550,IT.6297,1
SI.5550,IT.6302,1
SI.5550,IT.6303,1
SI.5550,IT.6308,1
SI.5550,IT.6312,1
SI.5550,IT.6612,1
SI.5550,IT.7436,1
SI.5550,IT.7437,1
SI.5550,CH.7694,1
SI.5550,IT.7743,1
SI.5550,CH.8241,1
SI.5550,IT.8997,1
SI.5550,IT.9038,1
AT.5555,IT.6296,1
AT.5555,IT.6297,1
AT.5555,IT.6302,1
AT.5555,IT.6303,1
AT.5555,IT.6308,1
AT.5555,IT.6312,1
AT.5555,IT.6612,1
AT.5555,IT.7436,1
AT.5555,IT.7437,1
AT.5555,CH.7694,1
AT.5555,CH.8241,1
AT.5555,IT.8997,1
AT.5559,IT.6297,1
AT.5559,IT.6302,1
AT.5559,IT.6303,1
AT.5559,IT.6308,1
AT.5559,IT.6312,1
AT.5559,IT.6612,1
AT.5559,IT.7436,1
AT.5559,IT.7437,1
AT.5559,CH.7694,1
AT.5559,CH.8241,1
AT.5559,IT.8997,1
AT.5563,IT.6302,1
AT.5563,IT.6303,1
AT.5563,IT.6308,1
AT.5563,IT.6312,1
AT.5563,IT.6612,1
AT.5563,IT.7436,1
AT.5563,IT.7437,1
AT.5563,CH.7694,1
AT.5563,CH.8241,1
AT.5563,IT.8997,1
AT.5565,IT.6612,1
AT.5565,IT.7437,1
AT.5566,IT.6314,1
AT.5566,IT.6316,1
AT.5566,SI.7564,1
AT.5566,IT.8998,1
GB.5568,IT.6303,1
GB.5568,IT.6308,1
GB.5568,IT.6312,1
GB.5568,IT.6612,1
GB.5568,IT.7436,1
GB.5568,IT.7437,1
GB.5568,CH.7694,1
GB.5568,CH.8241,1
GB.5568,IT.8997,1
SI.5569,IT.6305,1
SI.5569,IT.6308,1
SI.5569,IT.6312,1
SI.5569,IT.6612,1
SI.5569,IT.7436,1
SI.5569,IT.7437,1
SI.5569,CH.7694,1
SI.5569,CH.8241,1
SI.5569,IT.8997,1
SI.5570,IT.6306,1
SI.5570,IT.6312,1
GB.5572,IT.6312,1
GB.5572,IT.6612,1
GB.5572,IT.7436,1
GB.5572,IT.7437,1
GB.5572,CH.7694,1
GB.5572,CH.8241,1
GB.5572,IT.8997,1
PT.5573,NL.6397,1
PT.5573,NL.8044,1
AT.5574,IT.7433,1
AT.5574,IT.7744,1
AT.5574,IT.7757,1
AT.5574,IT.8996,1
AT.5574,IT.8997,1
AT.5575,IT.6612,1
AT.5575,IT.7436,1
AT.5575,IT.7437,1
AT.5575,CH.7694,1
AT.5575,CH.8241,1
AT.5575,IT.8997,1
AT.5577,IT.6315,1
AT.5577,IT.6316,1
AT.5577,SI.7564,1
AT.5577,IT.8998,1
AT.5578,IT.6316,1
AT.5579,SI.7564,1
AT.5579,IT.8998,1
AT.5580,NL.7494,1
AT.5580,NL.7879,1
AT.5580,NL.7880,1
AT.5580,NL.7934,1
AT.5580,NL.8059,1
AT.5580,NL.8117,1
AT.5584,LT.6326,1
AT.5584,LT.6328,1
AT.5584,LV.7870,1
AT.5584,LV.9011,1
AT.5585,LT.6326,1
AT.5585,LT.6329,1
AT.5588,LT.6328,1
AT.5589,LT.6336,1
AT.5589,LV.6403,1
AT.5590,LT.6338,1
AT.5590,LT.7389,1
AT.5591,LT.6618,1
AT.5595,LT.6335,1
AT.5595,LT.6618,1
AT.5596,LT.6332,1
AT.5596,LT.6336,1
AT.5597,LT.6333,1
AT.5598,LT.6334,1
AT.5599,LT.6337,1
AT.5599,LT.7389,1
AT.5602,LT.7765,1
AT.5604,LT.6340,1
AT.5604,LT.7389,1
AT.5605,LT.6341,1
AT.5605,LT.7389,1
AT.5606,LT.6341,1
AT.5607,LT.6342,1
AT.5611,LT.6344,1
AT.5611,LT.6345,1
AT.5611,LT.6346,1
AT.5614,LT.6350,1
AT.5614,LT.7766,1
AT.5615,LT.6345,1
AT.5615,LT.6346,1
AT.5618,LT.6346,1
AT.5618,LT.6347,1
AT.5619,LT.6348,1
AT.5620,LT.6351,1
AT.5622,LT.6349,1
AT.5622,LT.6566,1
AT.5623,LT.6566,1
AT.5624,LT.6351,1
AT.5624,LT.6352,1
AT.5624,LT.6353,1
AT.5624,LT.6356,1
AT.5624,LT.7889,1
AT.5625,LT.6352,1
AT.5625,LT.6353,1
AT.5625,LT.6356,1
AT.5625,LT.7889,1
AT.5626,LT.6353,1
AT.5626,LT.6356,1
AT.5626,LT.7889,1
AT.5627,LT.6354,1
AT.5627,LT.6356,1
AT.5627,LT.7889,1
AT.5628,LT.6356,1
AT.5631,LT.7889,1
AT.5632,RO.7586,1
AT.5633,NL.6615,1
AT.5634,RO.7580,1
AT.5635,LV.7630,1
AT.5635,LV.7631,1
AT.5637,LV.7633,1
AT.5638,RS.7562,1
AT.5639,RO.7586,1
AT.5641,RO.7585,1
BE.5642,RO.7378,1
AT.5645,NL.6413,1
AT.5645,NL.6419,1
AT.5645,NL.6616,1
AT.5645,NL.7501,1
AT.5645,NL.7874,1
AT.5645,NL.7877,1
AT.5645,NL.7878,1
AT.5646,NL.6417,1
AT.5646,NL.7487,1
AT.5647,DE.8756,1
AT.5648,DE.7952,1
AT.5648,DE.8519,1
AT.5650,NL.7922,1
AT.5650,NL.8023,1
AT.5650,NL.9032,1
AT.5651,NL.6429,1
AT.5651,NL.6451,1
AT.5652,NL.6420,1
AT.5653,NL.6419,1
AT.5653,NL.6616,1
AT.5653,NL.7874,1
AT.5653,NL.7878,1
AT.5655,NL.6427,1
AT.5655,NL.7500,1
AT.5655,NL.7834,1
AT.5655,NL.7874,1
AT.5655,NL.7935,1
AT.5658,NL.6617,1
AT.5659,NL.7487,1
AT.5660,NL.6616,1
AT.5660,NL.7492,1
AT.5660,NL.7874,1
AT.5660,NL.7875,1
AT.5660,NL.7878,1
AT.5661,NL.8118,1
AT.5661,BE.8218,1
AT.5661,DE.8334,1
AT.5661,DE.8453,1
PT.5662,NL.7493,1
PT.5662,NL.8118,1
AT.5663,DE.8872,1
AT.5664,NL.6425,1
AT.5665,DE.8427,1
AT.5666,NL.7499,1
AT.5666,NL.7922,1
AT.5666,NL.8023,1
AT.5666,NL.9005,1
AT.5670,NL.7500,1
AT.5670,NL.7501,1
AT.5670,NL.7834,1
AT.5670,NL.7874,1
AT.5670,NL.7935,1
AT.5671,NL.8077,1
AT.5672,NL.7487,1
AT.5672,NL.7488,1
AT.5673,AT.7464,1
AT.5673,AT.7465,1
AT.5674,CZ.6489,1
AT.5674,AT.8204,1
AT.5675,NL.6644,1
AT.5675,NL.8044,1
AT.5676,NL.8089,1
AT.5677,BE.6453,1
AT.5677,BE.8219,1
AT.5677,BE.8901,1
AT.5678,BE.8219,1
AT.5678,BE.8901,1
AT.5679,BE.6466,1
AT.5679,BE.8215,1
AT.5680,BE.8211,1
AT.5680,BE.8214,1
AT.5680,BE.8234,1
AT.5682,BE.8213,1
AT.5682,BE.8215,1
AT.5683,BE.6471,1
AT.5683,BE.6472,1
AT.5684,CZ.6492,1
AT.5684,CZ.7474,1
AT.5687,FR.6536,1
AT.5687,FR.6537,1
AT.5687,FR.7443,1
AT.5687,FR.7444,1
AT.5687,FR.7447,1
AT.5687,FR.7454,1
AT.5687,FR.7457,1
AT.5687,FR.7461,1
AT.5687,FR.8129,1
AT.5687,FR.8173,1
AT.5687,FR.8180,1
AT.5687,FR.8182,1
AT.5687,FR.8191,1
AT.5687,CH.8243,1
AT.5688,BE.6482,1
AT.5689,BE.6484,1
AT.5690,BE.7392,1
AT.5691,AT.8204,1
AT.5692,DE.8805,1
AT.5693,CZ.7476,1
AT.5694,PL.6731,1
AT.5694,PL.6738,1
AT.5694,PL.6970,1
AT.5694,PL.6976,1
AT.5694,PL.7355,1
AT.5697,PL.6657,1
AT.5697,PL.7508,1
AT.5699,ES.6502,1
AT.5699,ES.6503,1
AT.5699,ES.6504,1
AT.5699,ES.6509,1
AT.5699,ES.6511,1
AT.5699,ES.7420,1
AT.5699,ES.7423,1
AT.5699,ES.7424,1
AT.5699,ES.7815,1
AT.5699,ES.7823,1
AT.5699,ES.9097,1
AT.5700,ES.6503,1
AT.5700,ES.6504,1
AT.5700,ES.6509,1
AT.5700,ES.6511,1
AT.5700,ES.7420,1
AT.5700,ES.7423,1
AT.5700,ES.7424,1
AT.5700,ES.7815,1
AT.5700,ES.7823,1
AT.5700,ES.9097,1
AT.5701,ES.6504,1
AT.5701,ES.6509,1
AT.5701,ES.6511,1
AT.5701,ES.7420,1
AT.5701,ES.7423,1
AT.5701,ES.7424,1
AT.5701,ES.7815,1
AT.5701,ES.7823,1
AT.5701,ES.9097,1
AT.5702,ES.6509,1
AT.5702,ES.6511,1
AT.5702,ES.7420,1
AT.5702,ES.7423,1
AT.5702,ES.7424,1
AT.5702,ES.7815,1
AT.5702,ES.7823,1
AT.5702,ES.9097,1
AT.5704,ES.6511,1
AT.5704,ES.7420,1
AT.5704,ES.7423,1
AT.5704,ES.7424,1
AT.5704,ES.7815,1
AT.5704,ES.7823,1
AT.5704,ES.9097,1
AT.5705,ES.7420,1
AT.5705,ES.7423,1
AT.5705,ES.7424,1
AT.5705,ES.7815,1
AT.5705,ES.7823,1
AT.5705,ES.9097,1
AT.5706,FR.8129,1
AT.5707,FR.6537,1
AT.5707,FR.6548,1
AT.5707,FR.8193,1
AT.5708,FI.7606,1
AT.5709,FR.6537,1
AT.5709,FR.7443,1
AT.5709,FR.7444,1
AT.5709,FR.7447,1
AT.5709,FR.7454,1
AT.5709,FR.7457,1
AT.5709,FR.7461,1
AT.5709,FR.8129,1
AT.5709,FR.8173,1
AT.5709,FR.8180,1
AT.5709,FR.8182,1
AT.5709,FR.8191,1
AT.5709,CH.8243,1
AT.5710,FR.6548,1
AT.5710,FR.7443,1
AT.5710,FR.7444,1
AT.5710,FR.7447,1
AT.5710,FR.7454,1
AT.5710,FR.7457,1
AT.5710,FR.7461,1
AT.5710,FR.8129,1
AT.5710,FR.8173,1
AT.5710,FR.8180,1
AT.5710,FR.8182,1
AT.5710,FR.8191,1
AT.5710,CH.8243,1
AT.5711,FR.7458,1
AT.5712,DE.7953,1
AT.5713,GB.8342,1
AT.5713,GB.8344,1
AT.5713,GB.8891,1
AT.5714,GB.6562,1
AT.5714,GB.6565,1
AT.5714,GB.7428,1
AT.5714,GB.8888,1
AT.5715,GB.8354,1
AT.5716,GB.6575,1
AT.5716,GB.6583,1
AT.5716,GB.6597,1
AT.5716,GB.7485,1
AT.5717,GB.6565,1
AT.5717,GB.7428,1
AT.5717,GB.8888,1
AT.5718,GB.7428,1
AT.5718,GB.7838,1
AT.5718,GB.8888,1
AT.5719,GB.7635,1
AT.5719,GB.7636,1
AT.5720,GB.8890,1
AT.5720,GB.9034,1
AT.5721,GB.7472,1
AT.5722,GB.6584,1
AT.5722,GB.6597,1
AT.5722,GB.7485,1
AT.5724,GB.6585,1
AT.5724,GB.6597,1
AT.5725,GB.6586,1
AT.5726,GB.6587,1
AT.5726,GB.6588,1
AT.5727,GB.6588,1
AT.5727,GB.6606,1
AT.5728,IT.7746,1
AT.5728,IT.8996,1
AT.5732,GB.7485,1
BE.5733,GB.7636,1
BE.5734,GB.7608,1
BE.5735,IT.7436,1
BE.5735,IT.7437,1
BE.5735,CH.7694,1
BE.5735,CH.8241,1
BE.5735,IT.8997,1
BE.5736,NL.7498,1
BE.5736,NL.7874,1
BE.5736,NL.7878,1
BE.5737,BE.8217,1
BE.5738,LV.7854,1
BE.5739,PL.6860,1
BE.5739,PL.6868,1
BE.5740,PL.6629,1
BE.5740,PL.6706,1
BE.5741,PL.6631,1
BE.5741,PL.6704,1
BE.5741,PL.7346,1
BE.5742,PL.6630,1
BE.5742,PL.7361,1
BE.5743,PL.6714,1
BE.5743,PL.7361,1
BE.5744,PL.6753,1
BE.5745,PL.6711,1
BE.5745,PL.6751,1
BE.5746,PL.6645,1
BE.5746,PL.6751,1
BE.5746,PL.6754,1
BE.5746,PL.6786,1
BE.5748,PL.6651,1
BE.5748,PL.7361,1
BE.5749,PL.6776,1
BE.5749,PL.6781,1
BE.5750,PL.6649,1
BE.5750,PL.6754,1
BE.5751,PL.6650,1
BE.5751,PL.6676,1
BE.5751,PL.6815,1
BE.5751,PL.7513,1
BE.5752,PL.6790,1
BE.5754,PL.6775,1
BE.5754,PL.6815,1
BE.5755,PL.6782,1
BE.5756,PL.6656,1
BE.5756,PL.7508,1
BE.5757,PL.6658,1
BE.5758,PL.6666,1
BE.5758,PL.7656,1
BE.5759,PL.6659,1
BE.5761,PL.6660,1
BE.5763,PL.6661,1
BE.5765,PL.6662,1
BE.5766,PL.6663,1
BE.5767,PL.6665,1
BE.5768,PL.7341,1
BE.5769,PL.6671,1
BE.5770,PL.6667,1
BE.5770,PL.7656,1
BE.5771,PL.6676,1
BE.5772,PL.6672,1
BE.5772,PL.7509,1
BE.5773,PL.6686,1
BE.5774,PL.6674,1
BE.5775,PL.7510,1
BE.5776,PL.6680,1
BE.5777,PL.7513,1
BE.5778,PL.6682,1
BE.5779,PL.6685,1
BE.5780,PL.6687,1
BE.5781,PL.7346,1
BE.5782,PL.6706,1
BE.5783,PL.6711,1
BE.5784,PL.6690,1
BE.5785,PL.6693,1
BE.5786,PL.6697,1
BE.5787,PL.6704,1
BE.5788,PL.7511,1
BE.5789,PL.6775,1
BE.5790,PL.6754,1
BE.5790,PL.7833,1
BE.5791,PL.7346,1
BE.5794,PL.6867,1
BE.5794,PL.6967,1
BE.5794,PL.6972,1
BE.5796,PL.6717,1
BE.5796,PL.6720,1
BE.5797,PL.6728,1
BE.5797,PL.6731,1
BE.5797,PL.6732,1
BE.5797,PL.6738,1
BE.5797,PL.6768,1
BE.5797,PL.7515,1
BE.5799,PL.6726,1
BE.5801,PL.6730,1
BE.5801,PL.6762,1
BE.5804,PL.6734,1
BE.5804,PL.6761,1
BE.5804,PL.6762,1
BE.5804,PL.6766,1
BE.5806,PL.6729,1
BE.5806,PL.7517,1
BE.5808,PL.7514,1
BE.5809,PL.6731,1
BE.5809,PL.6732,1
BE.5809,PL.6738,1
BE.5809,PL.6759,1
BE.5809,PL.7515,1
BE.5810,PL.7514,1
BE.5814,PL.6770,1
BE.5816,PL.6732,1
BE.5816,PL.6738,1
BE.5816,PL.6970,1
BE.5816,PL.7355,1
BE.5816,PL.7515,1
BE.5819,PL.6738,1
BE.5819,PL.7515,1
BE.5820,PL.6999,1
BE.5821,PL.6770,1
BE.5822,PL.6970,1
BE.5822,PL.7355,1
BE.5822,PL.7515,1
BE.5824,PL.6743,1
BE.5824,PL.6919,1
BE.5824,PL.7233,1
BE.5827,PL.6847,1
BE.5827,PL.6919,1
BE.5828,PL.6786,1
BE.5829,PL.7363,1
BE.5830,PL.6759,1
BE.5830,PL.6896,1
BE.5831,PL.6974,1
BE.5831,PL.7517,1
BE.5831,PL.7559,1
BE.5831,DE.8979,1
BE.5832,PL.6762,1
BE.5832,PL.6766,1
BE.5832,PL.6895,1
BE.5834,PL.6766,1
BE.5837,PL.6765,1
BE.5837,PL.6900,1
BE.5839,PL.6767,1
BE.5840,PL.6768,1
BE.5841,PL.7351,1
BE.5842,PL.6791,1
BE.5843,PL.7518,1
BE.5845,PL.6787,1
BE.5845,PL.7655,1
BE.5846,PL.6789,1
BE.5849,PL.6791,1
BE.5849,PL.6807,1
BE.5850,PL.6792,1
BE.5851,PL.6804,1
BE.5853,PL.6808,1
BE.5857,PL.6807,1
BE.5858,PL.6794,1
BE.5859,PL.6810,1
BE.5860,PL.6824,1
BE.5862,PL.6828,1
BE.5863,PL.6821,1
BE.5864,PL.6839,1
BE.5865,PL.6832,1
BE.5866,PL.6827,1
BE.5866,PL.7518,1
BE.5868,PL.6838,1
BE.5869,PL.6836,1
BE.5870,PL.6859,1
BE.5871,PL.6851,1
BE.5872,PL.6852,1
BE.5873,PL.6866,1
BE.5873,PL.6963,1
BE.5874,PL.6847,1
BE.5874,PL.6849,1
BE.5875,PL.6929,1
BE.5875,PL.7228,1
BE.5877,PL.7232,1
BE.5877,PL.7237,1
BE.5877,PL.7372,1
BE.5880,PL.6860,1
BE.5881,PL.7559,1
BE.5882,PL.7229,1
BE.5884,PL.6891,1
BE.5885,PL.6987,1
BE.5887,PL.7107,1
BE.5887,PL.7523,1
BE.5888,PL.6877,1
BE.5888,PL.6878,1
BE.5889,PL.7112,1
BE.5889,PL.7222,1
BE.5889,PL.7252,1
BE.5889,PL.7552,1
BE.5890,PL.7102,1
BE.5891,PL.7111,1
BE.5891,PL.7253,1
BE.5892,PL.6881,1
BE.5892,PL.6989,1
BE.5893,PL.6882,1
BE.5894,PL.6885,1
BE.5894,PL.7259,1
BE.5895,PL.7111,1
BE.5896,PL.6984,1
BE.5898,PL.6896,1
BE.5899,PL.6895,1
BE.5901,PL.6897,1
BE.5902,PL.6900,1
BE.5903,PL.7164,1
BE.5906,PL.6907,1
BE.5906,PL.7170,1
BE.5909,PL.6910,1
BE.5911,PL.6912,1
BE.5911,PL.7171,1
BE.5912,PL.6916,1
BE.5913,PL.6940,1
BE.5913,PL.6945,1
BE.5913,PL.6955,1
BE.5914,PL.6955,1
BE.5915,PL.6931,1
BE.5915,PL.6964,1
BE.5916,PL.6959,1
BE.5917,PL.6933,1
BE.5918,PL.7232,1
BE.5918,PL.7244,1
BE.5918,PL.7344,1
BE.5918,PL.7527,1
BE.5919,PL.6945,1
BE.5921,PL.6947,1
BE.5921,PL.7041,1
BE.5922,PL.6943,1
BE.5922,PL.6945,1
BE.5922,PL.6955,1
BE.5924,PL.6950,1
BE.5925,PL.6955,1
BE.5926,PL.7527,1
BE.5928,PL.6958,1
BE.5928,PL.6959,1
BE.5928,PL.6963,1
BE.5928,PL.7065,1
BE.5929,PL.6954,1
BE.5930,PL.6964,1
BE.5931,PL.6959,1
BE.5931,PL.6963,1
BE.5931,PL.7065,1
BE.5932,PL.6963,1
BE.5932,PL.7065,1
BE.5934,PL.7065,1
BE.5935,PL.6966,1
BE.5935,PL.6975,1
BE.5936,PL.6967,1
BE.5937,PL.6972,1
BE.5938,PL.6978,1
BE.5939,PL.6979,1
BE.5939,PL.7009,1
BE.5940,PL.6979,1
BE.5940,PL.7355,1
BE.5941,PL.7670,1
BE.5942,PL.7531,1
BE.5942,PL.7559,1
BE.5942,DE.8979,1
BE.5943,PL.7001,1
BE.5944,PL.7355,1
BE.5945,PL.7040,1
BE.5945,PL.7144,1
BE.5946,PL.7033,1
BE.5947,PL.7355,1
BE.5948,PL.7218,1
BE.5948,PL.7252,1
BE.5949,PL.6990,1
BE.5949,PL.7219,1
BE.5949,PL.7220,1
BE.5950,PL.7251,1
BE.5951,PL.7225,1
BE.5952,PL.7113,1
BE.5953,PL.7037,1
BE.5953,PL.7152,1
BE.5954,PL.7033,1
BE.5954,PL.7057,1
BE.5956,PL.7009,1
BE.5956,PL.7019,1
BE.5957,PL.7005,1
BE.5958,PL.7008,1
BE.5959,PL.7020,1
BE.5959,PL.7024,1
BE.5960,PL.7014,1
BE.5960,PL.7832,1
BE.5961,PL.7533,1
BE.5962,PL.7019,1
BE.5963,PL.7012,1
BE.5963,PL.7534,1
BE.5964,PL.7017,1
BE.5965,PL.7017,1
BE.5966,PL.7062,1
BE.5966,PL.7119,1
BE.5966,PL.7533,1
BE.5967,PL.7025,1
BE.5968,PL.7024,1
BE.5968,PL.7121,1
BE.5968,PL.7122,1
BE.5968,PL.7155,1
BE.5968,PL.7161,1
BE.5968,PL.7372,1
BE.5969,PL.7063,1
BE.5969,PL.7531,1
BE.5970,PL.7121,1
BE.5970,PL.7122,1
BE.5970,PL.7155,1
BE.5970,PL.7161,1
BE.5970,PL.7372,1
BE.5971,PL.7121,1
BE.5971,PL.7128,1
BE.5972,PL.7037,1
BE.5972,PL.7529,1
BE.5973,PL.7143,1
BE.5973,PL.7388,1
BE.5974,PL.7048,1
BE.5975,PL.7049,1
BE.5975,PL.7146,1
BE.5976,PL.7052,1
BE.5978,PL.7156,1
BE.5979,PL.7150,1
BE.5980,PL.7172,1
BE.5981,PL.7342,1
BE.5982,PL.7116,1
BE.5982,PL.7534,1
BE.5983,PL.7118,1
BE.5983,PL.7119,1
BE.5983,PL.7127,1
BE.5985,PL.7133,1
BE.5986,PL.7165,1
BE.5987,PL.7084,1
BE.5987,PL.7242,1
BE.5989,PL.7087,1
BE.5989,PL.7233,1
BE.5990,PL.7242,1
BE.5991,PL.7176,1
BE.5991,PL.7189,1
BE.5991,PL.7207,1
BE.5991,PL.7237,1
BE.5992,PL.7097,1
BE.5992,PL.7247,1
BE.5993,PL.7093,1
BE.5993,PL.7244,1
BE.5994,PL.7094,1
BE.5996,PL.7092,1
BE.5997,PL.7096,1
BE.5997,PL.7174,1
BE.6000,PL.7176,1
BE.6002,PL.7182,1
BE.6003,PL.7099,1
BE.6004,PL.7175,1
BE.6005,PL.7098,1
BE.6006,PL.7177,1
BE.6007,PL.7190,1
BE.6008,PL.7103,1
BE.6009,PL.7104,1
BE.6010,PL.7541,1
BE.6011,PL.7115,1
BE.6012,PL.7110,1
BE.6012,PL.7541,1
BE.6013,PL.7110,1
BE.6013,PL.7114,1
BE.6014,PL.7253,1
BE.6015,PL.7257,1
BE.6016,PL.7257,1
BE.6016,PL.7268,1
BE.6017,PL.7263,1
BE.6018,PL.7261,1
BE.6019,PL.7542,1
BE.6019,PL.7670,1
BE.6020,PL.7122,1
BE.6020,PL.7127,1
BE.6021,PL.7123,1
BE.6021,PL.7130,1
BE.6023,PL.7122,1
BE.6023,PL.7128,1
BE.6023,PL.7155,1
BE.6023,PL.7161,1
BE.6023,PL.7372,1
BE.6024,PL.7155,1
BE.6024,PL.7161,1
BE.6024,PL.7372,1
BE.6031,PL.7130,1
BE.6032,PL.7128,1
BE.6032,PL.7135,1
BE.6034,PL.7146,1
BE.6036,PL.7144,1
BE.6038,PL.7139,1
BE.6040,PL.7143,1
BE.6041,PL.7529,1
BE.6042,PL.7388,1
BE.6043,PL.7159,1
BE.6044,PL.7165,1
BE.6045,PL.7161,1
BE.6045,PL.7372,1
BE.6045,PL.7388,1
BE.6046,PL.7171,1
BE.6047,PL.7164,1
BE.6048,PL.7372,1
BE.6049,PL.7169,1
BE.6049,DE.8303,1
BE.6049,DE.8396,1
BE.6049,DE.8867,1
BE.6050,PL.7173,1
BE.6050,DE.8303,1
BE.6050,DE.8396,1
BE.6050,DE.8867,1
BE.6051,PL.7546,1
BE.6052,PL.7546,1
BE.6053,PL.7180,1
BE.6054,PL.7178,1
BE.6055,PL.7207,1
BE.6056,PL.7206,1
BE.6057,PL.7193,1
BE.6058,PL.7199,1
BE.6059,PL.7196,1
BE.6060,PL.7198,1
BE.6060,PL.7237,1
BE.6061,PL.7202,1
BE.6062,PL.7197,1
BE.6063,PL.7222,1
NL.6065,PL.7201,1
CZ.6071,PL.7203,1
CZ.6072,PL.7223,1
CZ.6072,PL.7549,1
IT.6073,PL.7204,1
CZ.6075,PL.7210,1
CZ.6076,PL.7214,1
CZ.6077,PL.7220,1
CZ.6077,PL.7549,1
CZ.6079,PL.7216,1
CZ.6080,PL.7253,1
CZ.6082,PL.7215,1
CZ.6086,PL.7218,1
CZ.6087,PL.7225,1
CZ.6090,PL.7251,1
CZ.6092,PL.7252,1
CZ.6094,PL.7220,1
CZ.6094,PL.7552,1
CZ.6095,PL.7549,1
CZ.6096,PL.7252,1
CZ.6096,PL.7552,1
CZ.6097,PL.7523,1
CZ.6097,PL.7549,1
CZ.6099,PL.7247,1
CZ.6101,PL.7237,1
CZ.6101,PL.7244,1
CZ.6101,PL.7344,1
CZ.6101,PL.7372,1
CZ.6103,PL.7372,1
CZ.6104,PL.7344,1
CZ.6105,PL.7246,1
CZ.6106,PL.7344,1
CZ.6110,PL.7552,1
CZ.6113,PL.7268,1
CZ.6114,PL.7265,1
CZ.6115,PL.7291,1
NL.6118,PL.7270,1
IT.6119,PL.7265,1
CZ.6121,PL.7276,1
CZ.6128,PL.7273,1
CZ.6129,PL.7277,1
CZ.6129,PL.7292,1
CZ.6131,PL.7277,1
CZ.6131,PL.7282,1
CZ.6135,PL.7282,1
CZ.6135,PL.7292,1
CZ.6151,PL.7283,1
CZ.6156,PL.7286,1
CZ.6157,PL.7812,1
CZ.6160,PL.7811,1
CZ.6162,PL.7307,1
CZ.6163,PL.7309,1
CZ.6166,PL.7556,1
CZ.6167,PL.7329,1
CZ.6167,PL.7556,1
CZ.6168,PL.7332,1
CZ.6171,PL.7336,1
CZ.6172,PL.7557,1
CZ.6176,PL.7557,1
CZ.6176,PL.7835,1
CZ.6177,LT.7609,1
CZ.6180,PT.7405,1
CZ.6185,PT.7396,1
IT.6188,PT.7837,1
CZ.6192,ES.7676,1
CZ.6192,ES.7677,1
CZ.6192,ES.7830,1
CZ.6192,PT.7837,1
CZ.6198,PT.7413,1
CZ.6199,PT.7401,1
CZ.6203,PT.7403,1
RO.6210,PT.7406,1
IT.6211,PT.7407,1
IT.6213,PT.7408,1
IT.6214,PT.7409,1
IT.6214,PT.7415,1
IT.6215,PT.7410,1
IT.6215,PT.7415,1
IT.6217,PT.7411,1
IT.6218,PT.7412,1
NL.6219,PT.7413,1
NL.6220,PT.7416,1
NL.6221,PT.7417,1
NL.6223,ES.7423,1
NL.6223,ES.7424,1
NL.6223,ES.7815,1
NL.6223,ES.7823,1
NL.6223,ES.9097,1
NL.6226,ES.7824,1
NL.6228,ES.7424,1
NL.6228,ES.7815,1
NL.6228,ES.7823,1
NL.6228,ES.9097,1
IT.6234,ES.7815,1
IT.6234,ES.7823,1
IT.6234,ES.9097,1
NL.6242,GB.8202,1
NL.6244,GB.8888,1
NL.6245,IT.7744,1
NL.6245,IT.7757,1
NL.6245,IT.8996,1
NL.6245,IT.8997,1
NL.6246,IT.7437,1
